ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
RANI3;8,03;1,01;1,65;2,95;56,5;0,023;89,4;0,54;1,82;20,4;21,3;8.7;1,26;-;14.7%;10;EVITAR;baixa;True;284300
CAML3;5,37;0,56;10,95;2,68;57,9;0,073;99,9;0,41;3,38;33,6;36,0;13.1;0,61;-;4.6%;10;EVITAR;baixa;True;279100
PETR4;40,61;-0,12;5,65;5,37;57,1;0,473;104,2;0,72;2,26;48,5;21,0;4.9;1,18;-;25.6%;5;EVITAR;alta;False;23734000
B3SA3;15,37;1,65;5,78;3,72;54,8;0,168;102,3;0,56;3,09;33,7;30,3;16.7;4,22;-;26.7%;5;EVITAR;alta;False;22371500
BPAC11;57,82;0,52;5,99;14,04;63,8;0,526;90,1;0,93;2,68;56,0;13,3;94.2;3,74;-;24.8%;5;EVITAR;alta;False;8610800
LREN3;14,13;-0,14;3,52;-3,58;46,2;-0,046;35,8;0,35;3,7;17,2;24,7;9.8;1,33;-;14.5%;5;EVITAR;alta;False;5040900
AMBP3;0,16;0,0;6,67;-5,88;43,2;-0,0;22,5;0,65;11,15;14,3;12012,5;-;0,24;-;-1.3%;5;EVITAR;alta;False;3724400
MOTV3;15,06;0,6;2,87;7,57;60,4;0,092;86,1;0,43;2,28;28,2;17,8;10.2;1,85;-;20.4%;5;EVITAR;alta;False;3675100
RENT3;40,4;0,5;3,35;-0,13;47,2;0,037;43,4;0,41;3,27;29,7;30,4;19.9;1,68;-;8.5%;5;EVITAR;alta;False;2835300
KLBN4;3,49;0,0;1,75;2,35;58,7;0,012;84,6;0,43;1,88;8,8;20,6;43.6;0,47;-;5.5%;5;EVITAR;alta;False;2180000
AMER3;3,61;-4,5;-2,43;-20,66;36,9;0,034;21,2;0,78;7,52;7,1;144,3;1.4;0,16;-;4.7%;5;EVITAR;alta;False;1579900
SLCE3;13,68;-1,37;3,95;-2,56;46,6;0,219;73,0;0,35;2,82;8,7;42,4;21.0;1,28;-;5.3%;5;EVITAR;alta;False;1243700
RECV3;10,31;0,1;7,4;3,1;50,3;0,129;85,9;0,5;2,93;12,4;38,1;5.6;0,72;-;12.3%;5;EVITAR;alta;False;1142900
SIMH3;7,95;0,25;3,11;-1,49;47,0;0,089;70,9;0,43;4,57;8,9;83,8;-;0,8;-;0.6%;5;EVITAR;baixa;True;937400
DXCO3;5,05;2,02;4,34;5,43;59,0;0,017;95,8;0,53;2,98;14,0;23,2;inf;0,66;-;1.1%;5;EVITAR;baixa;True;918400
BRAP4;21,59;1,41;-0,92;-6,05;43,3;-0,061;24,8;0,5;2,5;57,0;18,7;11.5;1,08;-;9.5%;5;EVITAR;baixa;True;849300
GGPS3;12,93;0,0;4,53;14,02;61,4;0,188;91,8;0,23;3,29;16,3;52,0;13.8;2,36;-;17.1%;5;EVITAR;baixa;True;696700
RCSL4;0,43;0,0;2,38;-14,0;38,8;-0,002;30,1;0,15;9,74;84,9;544,8;-;-3,98;-;-;5;EVITAR;baixa;True;669100
CASH3;4,83;1,47;5,0;13,65;69,1;0,082;94,3;0,46;4,93;50,5;62,9;-;1,21;-;-17.5%;5;EVITAR;baixa;True;584300
SAPR4;7,26;0,55;3,57;0,0;50,5;0,023;62,9;0,5;2,34;20,0;27,1;9.6;0,17;-;9.9%;5;EVITAR;baixa;True;406600
BRSR6;14,49;0,56;3,43;0,69;57,2;0,111;87,5;0,24;2,41;54,0;28,5;3.4;0,52;-;15.6%;5;EVITAR;baixa;True;398300
ENJU3;0,79;1,28;1,28;0,97;47,6;0,003;50,8;0,3;5,12;16,4;35,4;-;0,55;-;-5.8%;5;EVITAR;baixa;True;305200
KLBN3;3,51;0,29;2,03;2,63;60,1;0,014;96,2;0,27;1,94;9,4;20,8;43.9;0,48;-;5.5%;5;EVITAR;baixa;True;233900
CSAN3;3,89;-0,26;1,3;18,96;53,1;0,056;75,7;0,21;4,33;21,6;106,4;-;4,35;-;-29.9%;0;EVITAR;alta;False;5929200
MBRF3;16,08;2,29;2,23;0,75;47,6;-0,09;43,9;0,45;4,37;10,2;72,0;48.7;1,97;-;1.8%;0;EVITAR;alta;False;2688000
ASAI3;8,65;-0,69;1,41;9,63;52,5;0,032;62,5;0,28;3,77;25,2;22,7;23.4;1,97;-;12.4%;0;EVITAR;alta;False;2568600
VIVT3;35,45;2,07;3,32;5,79;58,7;0,168;87,7;0,52;2,33;26,1;16,8;18.0;1,65;-;9.2%;0;EVITAR;alta;False;2383900
GGBR4;23,14;1,4;5,9;-0,64;60,9;0,236;98,3;0,23;2,57;50,9;6,5;27.9;0,86;-;3.1%;0;EVITAR;alta;False;2126500
QUAL3;1,65;-0,6;1,85;5,63;44,6;-0,014;23,5;0,56;5,25;11,3;70,0;82.5;0,36;-;0.9%;0;EVITAR;alta;False;1439700
KLBN11;17,4;-0,46;1,34;1,99;58,5;0,065;85,4;0,28;1,74;8,6;22,1;26.3;2,36;-;5.5%;0;EVITAR;alta;False;1370700
JHSF3;10,61;-1,12;2,02;-1,69;45,6;-0,015;33,4;0,34;3,72;132,5;34,2;3.4;1,0;-;27.9%;0;EVITAR;alta;False;1142800
AURE3;12,29;-0,24;1,82;7,24;54,6;0,133;79,5;0,56;3,27;40,0;19,3;-;1,08;-;-8.8%;0;EVITAR;alta;False;1136100
IGTI11;26,17;0,5;4,97;10,28;57,5;0,204;84,4;0,6;2,54;29,4;17,0;160.6;1,59;-;15.4%;0;EVITAR;alta;False;1132800
ALOS3;28,05;-0,21;3,24;5,96;53,9;0,109;69,2;0,21;2,29;47,1;18,2;16.9;1,08;-;6.9%;0;EVITAR;baixa;True;902900
SMTO3;16,19;-1,1;5,68;2,81;56,2;0,215;88,3;0,63;3,42;27,2;32,2;6.4;0,71;-;11.9%;0;EVITAR;baixa;True;817200
AZZA3;18,8;-2,19;3,98;7,74;52,6;0,2;63,2;0,23;4,71;16,8;86,0;4.6;0,47;-;10.5%;0;EVITAR;baixa;True;639000
RIAA3;8,8;0,8;4,14;2,26;50,1;0,002;50,7;0,45;3,6;68,4;23,1;2.9;0,83;-;28.2%;0;EVITAR;baixa;True;441200
SAPR11;37,38;1,03;3,32;-1,58;49,2;0,093;53,5;0,39;2,76;18,3;30,3;46.2;0,89;-;9.9%;0;EVITAR;baixa;True;437800
MDNE3;26,5;1,26;-2,86;-3,78;42,9;-0,304;25,7;0,34;4,63;57,1;29,4;4.8;1,29;-;27.2%;0;EVITAR;baixa;True;425300
ARML3;3,49;2,65;23,76;12,22;62,2;0,096;117,3;0,34;5,39;32,5;80,5;24.9;0,95;-;5.6%;0;EVITAR;baixa;True;315900
EQTL3;40,73;1,29;4,06;8,32;60,4;0,253;90,7;1,41;2,37;28,1;13,7;43.3;1,99;-;6.9%;-5;EVITAR;alta;False;10147300
PRIO3;56,95;-0,44;1,28;0,18;50,5;0,729;77,5;0,72;2,9;66,6;28,1;17.3;1,73;-;9.7%;-5;EVITAR;alta;False;6315700
RADL3;18,32;0,66;4,09;4,39;56,6;0,27;90,8;0,55;3,36;46,2;48,1;24.1;4,37;-;18.9%;-5;EVITAR;alta;False;5504100
RDOR3;35,76;0,56;2,67;5,49;57,6;0,168;82,4;0,53;2,73;24,0;25,7;17.3;3,98;-;19.2%;-5;EVITAR;alta;False;2792500
NATU3;8,51;-1,05;5,71;-0,82;49,0;0,113;72,3;0,2;4,61;19,4;31,0;-;0,94;-;-0.1%;-5;EVITAR;alta;False;2572200
HAPV3;10,65;1,82;4,51;-5,0;49,3;0,086;84,6;0,35;4,52;52,1;300,6;-;0,11;-;-0.9%;-5;EVITAR;alta;False;1388100
RAPT4;4,79;0,84;7,16;-2,64;54,3;0,052;94,1;0,32;3,66;14,6;72,4;-;0,54;-;-2.5%;-5;EVITAR;baixa;True;896200
SEER3;12,02;0,0;2,65;10,78;57,3;0,102;81,6;0,38;3,7;61,2;17,6;1.7;1,09;-;18.5%;-5;EVITAR;baixa;True;247600
ENGI11;51,2;0,47;5,44;10,92;64,1;0,547;93,0;0,76;2,42;30,7;15,7;37.1;1,0;-;12.1%;-10;EVITAR;alta;False;1953800
GMAT3;3,95;0,25;10,34;1,02;52,8;0,049;82,0;0,38;3,68;15,2;98,0;5.0;0,83;-;16.0%;-10;EVITAR;alta;False;1939000
RAIL3;14,11;0,0;4,52;8,29;57,0;0,164;84,3;0,13;3,07;16,0;25,9;25.2;1,88;-;7.3%;-10;EVITAR;alta;False;1353100
HBOR3;2,06;-3,29;22,62;-9,65;47,0;-0,002;40,8;0,41;7,2;24,8;106,5;51.5;0,19;-;2.9%;-10;EVITAR;baixa;True;716100
HBSA3;3,43;-1,15;0,0;3,94;48,5;-0,021;27,5;0,26;3,98;17,9;28,0;343.0;2,33;-;1.0%;-10;EVITAR;baixa;True;341800
MGLU3;5,0;-1,19;13,12;0,0;49,9;0,163;89,3;0,61;5,69;24,1;128,9;27.8;0,34;-;1.2%;-15;EVITAR;alta;False;14492300
BRAV3;19,61;4,31;3,92;-0,15;55,8;0,082;87,0;1,02;3,42;48,5;12,9;40.0;0,8;-;2.1%;-20;EVITAR;alta;False;4387000
